width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,flag_high_gamma,flag_low_superelevation,flag_single_side,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,single_side_measurement,partial_data_flag,lambda,lambda_diff,is_reflected
68.0,636.530612244898,1.0515880807285567,68.0,681788,1,1,22788.485052490236,1808.2315773513549,0.0015201705577522,362.0,370.23,8.230000000000018,365.4037224669603,3.4037224669603523,8.230000000000018,0.003426048565119,0.2549999999989169,0.0003105224429709,0.2549999999989169,2.458210411468035e-08,0.0084999999999278,-2.4582104309823127e-08,0.0084999999999278,13590.00000000009,6916.520903225852,7765.238322580695,9943.613032258128,6294.128129032299,5643.4447741935855,362.5,367.197936129032,363.68806516129064,366.8593593548383,366.567703483871,11542400011,11542400010031,163.132,786.9147957837986,5.6274834,3027.0921290322767,1273.0761290322662,0.0016112338022184,0.0004482301081627,1.059903307561034,0.2948551436396392,0.6773792256003366,0.0601648534456452,0.0,0.0300824267228226,5.6274834,0.623701700788906,0.051827051318766,0.337764376053836,0.2287945716413459,False,False,False,POINT (4024953.476190257 343145.4009197626),TURKWEL,367.16005468314927,367.16005468314927,366.8593593548383,366.8593593548383,False,False,0.2287945714867283,-1.5461756874834975e-10,False
54.0,101.55555555555554,1.0515880807285567,54.0,681972,1,1,22788.197131347657,1808.2315773513549,0.0015201705577522,362.0,371.32,9.319999999999991,363.89520775623265,1.8952077562326872,9.319999999999991,0.0047425925925913,0.2269999999997041,1.2023561159048136e-15,0.2269999999997041,-6.448239569776706e-17,0.0075666666666469,4.9983381185550744e-17,0.0099222222222451,10800.000000000007,5519.055483870971,3720.449032258067,2888.593548387099,6305.9458064516175,7250.214193548393,363.0,363.5074838709677,362.40962580645146,367.17603612903224,362.0,11542400011,11542400010041,163.132,786.9147957837986,6.126718,2630.4619354838724,1731.158709677422,0.0013197701818201,0.0054815306689074,0.8681724396580931,3.605865566172176,2.2370190029151344,0.0,0.5987792582072967,0.2993896291036483,6.126718,0.1791918714907771,0.8448301568690187,0.5120110141798979,1.1453783696482498,False,False,False,POINT (4024758.526277841 343081.7031126493),TURKWEL,,,363.5074838709677,363.5074838709677,False,False,1.145378368422282,-1.2259677717452178e-09,False
54.0,338.2448979591837,1.0472394667274998,54.0,682193,1,1,22787.950341796874,1704.1998390570625,0.0015201705577522,362.0,374.29,12.29000000000002,363.9569166666667,1.9569166666666673,12.29000000000002,0.0045069637882998,0.2880000000001741,-1.9382514782279022e-16,0.2880000000001741,4.075146489655013e-18,0.0096000000000116,1.0523544907931647e-16,0.0096000000000116,10769.999999999978,4382.718322580637,4584.499483870959,5840.026709677408,4136.096903225798,3799.7949677419274,365.5,374.2181664946237,367.0000267096774,370.5642350967745,366.76,11542400011,11542400010051,163.132,786.9147957837986,6.126718,1457.3083870967712,582.9233548387092,0.0057490906057898,0.0113119631024097,3.781872090912419,7.441246013300125,5.611559052106272,1.0336681313446785,0.4372752826030938,0.7354717069738861,6.126718,1.178141344998462,0.6209254443854777,0.8995333946919699,5.047784774878711,False,False,False,POINT (4024563.3308632774 343110.6783991985),TURKWEL,,,367.88517231461975,370.5642350967745,False,False,5.047784763655607,-1.1223103335566977e-08,False
69.0,2693.555555555555,1.0211477827211572,69.0,682386,1,2,22787.6624206543,1080.0094092913075,0.0015201705577522,362.0,374.42,12.420000000000016,363.7860737527115,1.786073752711497,12.420000000000016,0.0034289855072456,0.2903333333332974,2.771333887012687e-16,0.2903333333332974,-5.554422057856675e-17,0.0096777777777754,-1.2506827152235836e-17,0.0096777777777754,13799.999999999967,6908.487741935466,7511.770322580626,8574.696774193526,5615.739354838696,5069.912258064504,366.2663896774188,367.740382795699,366.25878709677386,370.52,366.6500292473118,11542400011,11542400010061,163.132,786.9147957837986,5.630447,1666.2090322580598,1838.5754838709615,0.0013938835516635,0.007090103749831,0.9169257650434788,4.664018595594162,2.79047218031882,0.0,0.493676027964553,0.2468380139822765,5.630447,0.2631399778605787,0.6873292214078518,0.4752345996342152,1.3261289316158404,False,False,False,POINT (4024368.067611897 343165.26792844094),TURKWEL,,,367.740382795699,367.740382795699,False,False,1.3261289294042302,-2.211610228286531e-09,False
155.0,551.0,1.0211477827211572,155.0,682570,1,1,22787.415631103515,1080.0094092913075,0.0015201705577522,362.0,374.71,12.70999999999998,364.6249323017408,2.6249323017408126,12.70999999999998,0.0045443691513384,0.2783333333336716,-0.0001803807679886,0.2783333333336716,2.1533161019475868e-08,0.0092777777778003,-2.1533161029554743e-08,0.0092777777778003,30990.000000000087,14610.885290322622,14997.960387096817,15965.648129032304,14288.322709677455,13643.197548387136,365.5,374.22271948387095,367.76376541935485,370.52,366.472267483871,11542400011,11542400010071,163.132,786.9147957837986,1.905594,1354.762838709683,967.687741935486,0.0066746263055092,0.0062743367531328,4.390708839525677,4.127389996560938,4.259049418043308,2.9629814524468285,1.0199035771003018,1.9914425147735653,3.794882898939932,1.7020166989396026,1.0666290960544984,1.3843228974970505,5.895899638381594,False,False,False,POINT (4024188.0509720906 343130.5341623809),TURKWEL,,,368.57647684299553,370.52,False,False,5.895899630968838,-7.412755742564059e-09,False
114.0,113.63265306122447,1.0196201162323646,114.0,682784,1,1,22787.168841552735,1338.275750363218,0.0015201705577522,362.0,374.82,12.819999999999991,364.4819710906702,2.481971090670171,12.819999999999991,0.0043464912280705,0.277000000000252,0.0001271929824563,0.277000000000252,-4.977309324952751e-07,0.0092333333333501,-4.977309324566243e-07,0.0092333333333501,22799.999999999807,11414.023225806352,11841.192258064411,14451.669677419228,10417.295483870876,9847.73677419346,365.5,368.1023845161287,363.7966967741912,372.9045909677416,366.7977367741934,11542400011,11542400010081,163.132,786.9147957837986,2.454549,3037.6464516128763,1566.286451612892,0.0016493870846629,0.010722080233458,1.0850013350487604,7.053208719758589,4.069105027403674,0.0,1.956450857229595,0.9782254286147976,2.454549,1.7541665462524905,2.4879740406682456,2.121070293460368,8.63085780781726,False,False,False,POINT (4023992.93046024 343131.5913473947),TURKWEL,,,368.1023845161287,368.1023845161287,False,False,8.63085779459617,-1.3221090000570257e-08,False
80.0,55.632653061224495,1.015800950010383,80.0,682998,1,1,22786.880920410156,1983.9416030429932,0.0015201705577522,362.0,373.95,11.949999999999989,365.7283895131086,3.728389513108614,11.949999999999989,0.004652282676671,0.2483333333327532,0.0001419637273297,0.2166666666661608,2.506265663038269e-07,0.0081222222221837,-2.506265664052063e-07,0.0082777777777672,15989.99999999998,7971.547999999991,8570.70877419354,10168.470838709663,7205.953677419347,6340.499225806446,366.0,368.7054853763441,366.6330583225806,373.83778382795697,366.8,11542400011,11542400010091,163.132,786.9147957837986,4.790988,2196.9228387096728,1631.048774193545,0.0012970811477452,0.0081318939508706,0.8532471183122895,5.34932998761331,3.1012885529628,0.0,1.0712398737740545,0.5356199368870271,4.790988,0.432567782211827,1.4689629420814576,0.9507653621466424,2.948597737309232,False,False,False,POINT (4023782.8997426364 343095.6250024867),TURKWEL,,,368.7054853763441,368.7054853763441,False,False,2.9485977341789127,-3.130319115030033e-09,False
60.0,256.25,1.015800950010383,60.0,683179,1,1,22786.592999267577,1983.9416030429932,0.0015201705577522,362.0,375.97,13.970000000000027,365.36125,3.3612499999999996,13.970000000000027,0.0070225563909776,0.2913333333338017,0.0002038429406866,0.2913333333338017,2.7917364647110184e-08,0.0097111111111423,-2.7917364541144953e-08,0.0097111111111423,11969.99999999991,6017.28038709673,6366.135096774146,8284.835999999937,5269.734580645122,4970.716258064479,367.30695948387097,369.1379549677419,366.499672,371.90047354838606,368.43,11542400011,11542400010101,163.132,786.9147957837986,5.9546227,2267.5556129032075,1046.564129032251,0.0013750360788027,0.0116062236816403,0.9045275030427836,7.634816779244742,4.269672141143763,0.0,0.4639283218928099,0.2319641609464049,5.9546227,0.4430646743985861,0.5828200581685978,0.5129423662835919,2.1900957379653367,False,False,False,POINT (4023587.787936897 343093.65964033024),TURKWEL,,,369.1379549677419,369.1379549677419,False,False,2.1900957313334124,-6.63192434302573e-09,False
42.0,258.4897959183673,1.015800950010383,42.0,683391,1,1,22786.3462097168,1983.9416030429932,0.0015201705577522,362.0,375.98,13.980000000000018,366.80539285714286,4.805392857142858,13.980000000000018,0.0086905615292717,0.2810000000001535,2.6631425062021004e-16,0.2810000000001535,-8.721587476004796e-18,0.0093666666666768,-3.421008854895089e-17,0.0093666666666768,8370.000000000016,4294.692000000008,4556.052000000007,6333.30000000001,3754.5480000000066,2395.476000000004,367.5,369.388684,366.7733,375.908484,367.126984,11542400011,11542400010111,163.132,786.9147957837986,6.2537966,2038.608000000002,1899.216000000004,0.0014715920335982,0.0064613942407308,0.9680440303844666,4.250440325778318,2.6092421780813924,0.0,1.0425345393333445,0.5212672696666723,6.2537966,0.4182073974072015,1.404187018170689,0.9111972077889452,2.37753418874775,False,False,False,POINT (4023392.645769872 343103.20604760305),TURKWEL,,,369.388684,369.388684,False,False,2.3775341871129108,-1.6348393749865407e-09,False
80.0,394.0,1.015800950010383,80.0,683608,1,1,22786.05828857422,1983.9416030429932,0.0015201705577522,362.0,376.6,14.600000000000025,365.4645880149813,3.4645880149812744,14.600000000000025,0.0039036898061268,0.2833333333336941,-0.0002276422764219,0.274666666666184,-8.354218897342858e-08,0.0093333333333574,8.354218885102688e-08,0.0094444444444684,15989.999999999976,7938.261290322569,7538.820774193538,3644.2757419354784,8370.98851612902,10268.330967741922,370.2644000000009,376.30765716129025,364.9447585806451,369.50835247311824,366.57388494623666,11542400011,11542400010121,163.132,786.9147957837986,4.790988,4293.985548387091,2330.069677419353,0.002917644675722,0.0015466198644532,1.9192877146865872,1.0173989073569258,1.4683433110217563,1.41918603615496,0.0,0.70959301807748,4.790988,2.3717234484087943,0.612497365236894,1.492110406822844,2.190930335886187,False,False,False,POINT (4023182.464332808 343124.22363277944),TURKWEL,,,369.50835247311824,369.50835247311824,False,False,2.1909303351642753,-7.219118636214715e-10,False
