width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,single_side_measurement,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,is_reflected,partial_data_flag,lambda,lambda_diff
339.0,1445.04,1.0044863456626605,324.0,157381,2,2,6512.42744440593,1164.0029515838626,0.0012220295293643,39.08,114.7,75.62,58.00790450928382,18.927904509283824,75.62,0.0372315634218382,0.3606666666687004,-0.0017867256637126,0.3100000000000915,2.1356165731287433e-06,0.0093555555555609,-2.844208247064851e-06,0.0137222222223473,33900.000000000524,16759.139354838968,17464.842580645432,20569.93677419387,16194.576774193802,15065.451612903462,47.5,53.617401290320984,48.24683526881674,54.01457677419378,51.694548387096326,18192000141,18192000140491,704.503,3856.039868458207,5.7054944,3810.7974193549016,1693.687741935506,0.0017295984227896405,0.0020547132103507994,1.4153491231012871,1.6813940751658119,1.5483715991335494,0.261574872920281,0.3311876805102408,0.2963812767152609,5.7054944,0.941297220711363,0.4066305607271215,0.6739638907192422,1.0435465478866273,false,POINT (5310077.1062972015 -1804053.5510694764),BEMARIVO,52.772667348125125,52.772667348125125,52.12498731769361,53.617401290320984,false,false,1.0435465472312218,-6.554055076435361e-10
508.0,4273.04,1.0055833719156977,324.0,157177,2,2,6512.5748120200515,1761.9024804200558,0.0012220295293643,38.94,142.96,104.02,67.52008854781582,28.58008854781582,104.02,0.0389909430990485,0.607333333337697,-0.0008858042921639,0.3446666666594726,-6.566850529398231e-07,0.0149666666669095,6.566850545005893e-07,0.0317333333325766,50789.99999999901,25531.969161289828,26060.622064515617,29444.000645160715,24686.12451612855,23311.62696774148,47.5,52.572503913979205,48.77000645160677,53.76645913978622,51.57108464516106,18192000141,18192000140481,704.503,3856.039868458207,4.563164,3912.0314838708873,2220.3421935483493,0.0011238758449914732,0.0015972196499034444,0.9196797769495093,1.3070221394194284,1.1133509581844687,0.1754193211594769,0.4370700586317695,0.3062446898956232,4.563164,0.8333028272427718,0.48110795374112414,0.6572053904919479,0.7317002516300012,false,POINT (5309942.886315403 -1803898.4207273659),BEMARIVO,52.5288469120768,52.5288469120768,51.77203678275984,52.572503913979205,false,false,0.7317002512282081,-4.0179304328091803e-10
582.5,303.1875,1.0058576284789569,582.5,156977,1,2,6512.692706111348,1911.3773626291045,0.0012220295293643,38.12,153.64,115.51999999999998,67.0283779608651,28.908377960865092,115.51999999999998,0.0358480164863507,0.4756666666669549,-0.0012843894899701,0.4756666666669549,-9.163802952513145e-08,0.0158555555555747,-9.163803001750672e-08,0.0159555555555659,58230.000000001375,29393.251741936176,29999.344645161997,32908.59058064594,28181.065935484537,26847.661548387732,47.0,52.57803393548431,48.42328864516091,52.931150193548966,50.0,18192000141,18192000140471,704.503,3856.039868458207,3.7970552,3515.3388387097657,2545.5901935484435,0.0014281175882107575,0.002198245498301273,1.1686440907476798,1.7988481010314052,1.4837460958895425,0.2937913533789523,0.3867887525383481,0.3402900529586502,3.7970552,1.0942019727085868,0.7719535374542266,0.9330777550814067,1.3844504770802155,false,POINT (5309804.505724152 -1803759.0331784245),BEMARIVO,52.277571563500935,52.277571563500935,51.46249194942172,52.57803393548431,false,false,1.384450476263416,-8.167995169117148e-10
593.0,408.96,1.0058576284789569,324.0,156807,2,3,6512.84007372547,1911.3773626291045,0.0012220295293643,37.58,106.13,68.55,60.471527567020736,22.89152756702074,68.55,0.0380597165991956,0.4339999999988425,-0.0001123481781318,0.3866666666679796,-5.625879058374773e-09,0.0142111111110387,5.625879447857853e-09,0.0243666666668302,59279.99999999872,29923.26916128967,30293.48232257999,33625.40077419282,28812.629677418732,27948.79896774133,47.0,52.20303535483923,48.63540077419332,53.183148387095606,51.76814606451683,18192000141,18192000140461,704.503,3856.039868458207,3.7970552,3702.131612903151,1974.470193548339,0.001070744867074472,0.001638055124793097,0.8762021222445203,1.3404382508213315,1.108320186532926,0.2502712566770473,0.5083957717634692,0.3793335142202583,3.7970552,0.9395793299623109,0.37265782245640755,0.6561185762093592,0.727189463367407,false,POINT (5309662.4826618675 -1803627.223334659),BEMARIVO,,,51.25274157826311,52.20303535483923,false,false,0.7271894627720747,-5.953322279594886e-10
571.5,780.4722222222221,1.0058576284789569,324.0,156607,2,2,6513.0169148624145,1911.3773626291045,0.0012220295293643,37.03,102.91,65.88,62.40200419727177,25.37200419727177,65.88,0.0375405074365762,0.5429999999995391,0.0007590551181084,0.3396666666663705,-1.167133520386409e-07,0.0180999999999692,-1.1671335210017325e-07,0.0149222222221998,57150.00000000133,28729.12064516196,29561.912903226497,32060.2896774201,,,47.0,52.53617419354659,48.70589419354469,,,18192000141,18192000140451,704.503,3856.039868458207,3.7970552,3331.1690322581417,,0.001533107431206045,,1.254558416443151,,1.254558416443151,0.4029959211082869,,0.4029959211082869,3.7970552,1.0087501493267483,,1.0087501493267483,1.2655359904327006,true,POINT (5309489.426781927 -1803506.904572666),BEMARIVO,,,51.00597643572358,52.53617419354659,false,true,1.2655359899261573,-5.065432517881163e-10
433.0,1005.04,1.0058576284789569,324.0,156390,2,2,6513.164282476536,1911.3773626291045,0.0012220295293643,35.8,90.65,54.85000000000001,56.7589542936288,20.95895429362881,54.85000000000001,0.0401148071148187,0.4623333333373699,6.26010625525902e-05,0.3436666666639995,-3.467406372151478e-07,0.0148777777780376,-3.467406412164235e-07,0.0214777777777019,43289.99999999973,21851.86103225793,22302.4494193547,25546.685806451453,,,47.0,51.9,48.162305161289325,,,18192000141,18192000140441,704.503,3856.039868458207,4.628011,3694.824774193523,,0.0011521031119755766,,0.9427784552595067,,0.9427784552595067,0.2510287343594921,,0.2510287343594921,4.628011,0.8076244500522306,,0.8076244500522306,0.7614109316847472,true,POINT (5309316.394107314 -1803388.2580124307),BEMARIVO,49.51832322802444,49.51832322802444,50.73823625606819,51.9,false,true,0.7614109314500506,-2.3469659549135713e-10
383.0,202.88888888888889,1.0076017941429376,324.0,156208,2,2,6513.341123613482,1213.3529289748342,0.0012220295293643,34.59,95.13,60.53999999999999,49.35407987470634,14.76407987470634,60.53999999999999,0.0368777429467105,0.4379999999991502,0.0002460815047009,0.3876666666685471,-1.322852502919788e-16,0.0129555555555041,-1.1871307994360852e-16,0.0212555555557051,38279.99999999953,19322.920774193313,19960.42683870943,22908.892387096497,,,46.5,51.98219509677444,48.082215225807296,,,18192000141,18192000140431,704.503,3856.039868458207,5.071743,3585.971612903184,,0.0013227150887952144,,1.0823920838339243,,1.0823920838339243,0.29087913680438,,0.29087913680438,5.071743,0.7689624397307088,,0.7689624397307088,0.832318857812429,true,POINT (5309143.715842563 -1803297.0078604268),BEMARIVO,49.43213797273742,49.43213797273742,50.50693087084078,51.98219509677444,false,true,0.8323188575301402,-2.8228874793256864e-10
397.5,464.1388888888889,1.0079506272757337,324.0,156007,2,2,6513.5179647504265,1073.7480422439803,0.0012220295293643,35.5,95.08,59.58,54.39493584905661,18.894935849056605,59.58,0.040368580060436,0.4056666666656828,4.1289023171838896e-05,0.404333333334976,-9.826152677503326e-07,0.0128555555554933,1.536911061493407e-06,0.0229777777776607,39719.99999999928,20132.48774193512,20959.34709677381,23417.298355749717,,,46.5,51.14710193548411,48.025932927947395,,,18192000141,18192000140421,704.503,3856.039868458207,4.628011,4216.982709677344,,0.0012698254267122077,,1.039111900489648,,1.039111900489648,0.1938959166641241,,0.1938959166641241,4.628011,0.6744082949536452,,0.6744082949536452,0.449282823899919,true,POINT (5308955.40184712 -1803202.1951130633),BEMARIVO,49.29268980218656,49.29268980218656,50.24974950030746,51.14710193548411,false,true,0.7007856850752653,-1.3252698938259755e-10
381.0,1009.84,1.008132702054526,324.0,155799,2,2,6513.665332364548,1253.58223588971,0.0012220295293643,37.09,97.22,60.129999999999995,54.1355905511811,17.045590551181096,60.129999999999995,0.0328657735749877,0.4276666666607546,0.0002395587076317,0.4229999999966146,-8.937960042936739e-07,0.013522222222009,8.937960036955153e-07,0.0163111111111412,38070.00000000059,19058.415096774486,20564.185935484187,27300.529161290742,,,46.5,50.54837187096815,43.079470838709014,,,18192000141,18192000140411,704.503,3856.039868458207,5.071743,8242.114064516256,,0.00110874710221674,,0.9072997628735785,,0.9072997628735785,0.099390159588708,,0.099390159588708,5.071743,1.4726497443303286,,1.4726497443303286,1.336134764025091,true,POINT (5308782.15332667 -1803066.3958237786),BEMARIVO,48.6162143930239,48.6162143930239,50.044290524805234,50.54837187096815,false,true,1.3361347638267431,-1.9834778264282704e-10
317.0,2442.96,1.0088610011696946,324.0,155590,2,2,6513.812699978669,1972.919010472628,0.0012220295293643,36.72,97.98,61.260000000000005,55.18614001892147,18.466140018921475,61.260000000000005,0.0342225378788015,0.5430000000023211,-0.0009826388888713,0.4040000000017393,1.021590311349284e-06,0.0181000000001547,-1.0215903101300444e-06,0.013222222222336,31680.000000000284,15991.382709677564,16848.718451613055,24234.99561290344,,,46.5,50.0,42.763353806449935,,,18192000141,18192000140401,704.503,3856.039868458207,5.7054944,8243.612903225876,,0.0009797420316821795,,0.8017335163675149,,0.8017335163675149,0.0277181128534935,,0.0277181128534935,5.7054944,1.2683644371905904,,1.2683644371905904,1.0168902804019888,true,POINT (5308624.301599194 -1802915.3349036623),BEMARIVO,49.850149958269206,49.850149958269206,49.841854462335824,50.0,false,true,1.016890280264316,-1.3767276207943269e-10
391.0,2760.4,1.0088610011696946,324.0,155386,2,2,6513.96006759279,1972.919010472628,0.0012220295293643,34.22,102.47,68.25,48.60845858895706,14.388458588957056,68.25,0.0316756203632694,0.448333333334747,0.0006175492453111,0.3633333333286191,2.82471411562535e-06,0.0149444444445386,3.319679125706459e-06,0.0160999999997104,39089.999999999585,19569.0424516127,21033.782580644936,27055.49199999971,,,50.14,50.2263043010753,44.32849733333324,,,18192000141,18192000140391,704.503,3856.039868458207,4.628011,7486.449548387012,,0.0009794240399256244,,0.8014733002688741,,0.8014733002688741,0.1322494996989955,,0.1322494996989955,4.628011,1.2743718560180741,,1.2743718560180741,1.0213750173821916,true,POINT (5308466.919202472 -1802800.6634480287),BEMARIVO,50.07158538305897,50.07158538305897,49.614252161723854,50.2263043010753,false,true,1.0213750172125764,-1.69615210765528e-10
393.5,1284.472222222222,1.0088610011696948,324.0,155208,2,2,6514.136908729735,1972.919010472628,0.0012220295293643,30.0,99.06,69.06,46.42602134146342,16.426021341463414,69.06,0.0296386981947495,0.3923333333351649,-0.0003536740401799,0.3913333333351604,-7.972858361239664e-07,0.0124444444445686,-7.97285835884315e-07,0.0160444444444555,39330.00000000062,19934.812258064827,20208.48448600088,22807.41516217422,19057.87431048142,18824.533785376072,46.0,50.209449218520035,48.58100409636292,51.740187633347716,50.24201812096318,18192000141,18192000140381,704.503,3856.039868458207,4.628011,4421.199483871038,,0.0006265827466888246,0.006420528561370194,0.5127394482969434,5.253988064191996,2.88336375624447,0.0954055495211899,,0.0954055495211899,4.628011,0.3518671675925398,0.32371779418513386,0.33779248088883684,0.1902106550050931,false,POINT (5308294.333881516 -1802716.1003463948),BEMARIVO,49.666914044184594,49.666914044184594,49.451260131871464,49.892798064516576,false,true,0.9739785965267748,-5.162681393500179e-11
350.0,520.3333333333334,1.0088610011696948,324.0,155011,2,2,6514.313749866681,1972.919010472628,0.0012220295293643,30.0,93.44,63.44,46.01820908311911,16.01820908311911,63.44,0.0263304745569123,0.3333333333307463,0.000830188679238,0.2743333333369261,-7.057701467341853e-07,0.0102555555556786,-7.057701479523526e-07,0.0169333333334151,34980.000000000124,18021.24464516136,19060.260335058905,19913.449328540955,17220.240258064583,16200.78012903232,49.73,50.02399252905163,47.941474907552205,51.3525520000007,48.0005200860215,18192000141,18192000140371,704.503,3856.039868458207,5.7054944,4514.752000000015,1820.464516129041,0.002440863202605739,0.003288046109143195,1.9973847963195104,2.690643744798571,2.3440142705590405,0.0460281060911248,0.3596807791869388,0.2028544426390318,5.7054944,0.3650021322428127,0.5875094564949878,0.4762557943689002,0.7939301285291478,false,POINT (5308106.268743394 -1802640.1039662785),BEMARIVO,49.89201543799864,49.89201543799864,49.30039532856198,49.5630084301075,false,false,1.116350378437134,-6.905778171528709e-10
350.0,231.88888888888889,1.0143165049437632,324.0,154808,2,2,6514.490591003626,1973.4290305420784,0.0012220295293643,30.0,101.26,71.26,45.99002570694088,15.990025706940877,71.26,0.0294714122355619,0.4583333333321939,0.0010654659805721,0.4583333333321939,1.964711492534835e-06,0.0152777777777018,1.96471149327427e-06,0.02003333333329,34979.99999999993,17511.514580645126,18895.067612903185,21516.53651612899,17220.24025806448,16419.23587096771,45.5,49.59369393548245,48.25268258064551,53.26257350538639,47.926921376344055,18192000141,18192000140361,704.503,3856.039868458207,5.7054944,4005.0219354838623,1092.2787096774157,0.0005115495944564625,0.006661202121152082,0.41860657387106737,5.450933844959738,2.9347702094154027,0.0859444535001757,0.7289876873878373,0.4074660704440065,5.7054944,0.23503858926527676,0.9351778750395999,0.5851082321524383,1.7171582110422705,false,POINT (5307917.775747904 -1802530.644316247),BEMARIVO,49.337968721130544,49.337968721130544,49.103338337326136,49.59369393548245,false,false,1.7171582090046875,-2.037582991221143e-09
347.5,170.88888888888889,1.0415940238141053,324.0,154601,2,2,6514.667432140572,1975.979130889331,0.0012220295293643,30.0,89.17,59.17,48.41543572044867,18.41543572044866,59.17,0.0329130685089269,0.4890000000005041,0.0004260218768051,0.4476666666671278,-1.901469316610526e-06,0.0163000000000336,-2.0743301637935644e-06,0.0191333333333208,34740.00000000059,17832.789504866065,18786.904234083722,19735.7146149431,16593.665781907242,16050.302692895171,45.5,49.84397346771166,47.32857077011397,49.36545524548142,46.99040359052682,18192000141,18192000140351,704.503,3856.039868458207,5.7054944,1902.9251100770343,1782.4868119708935,0.002651112114380828,0.004371021327381364,2.1694337580859746,3.576854095870474,2.8731439269782246,0.2126539982167656,0.0,0.1063269991083828,5.7054944,0.44087374752268504,0.41627446956298886,0.42857410854283695,0.2510953218443119,false,POINT (5307729.632552541 -1802448.370957812),BEMARIVO,49.218723723914195,49.218723723914195,47.86138446104096,47.86138446104096,false,false,1.2313550972199585,-3.180228302923638e-10
296.0,458.64,1.0415940238141053,324.0,154203,2,2,6514.991640891638,1975.979130889331,0.0012220295293643,33.0,101.1,68.1,46.156960486322184,13.15696048632219,68.1,0.0210902636916873,0.4273333333292913,-0.0009787018255508,0.3773333333376114,-2.9892836995282065e-06,0.0133444444441733,-2.9892836994166692e-06,0.0115888888891722,29580.000000000036,14808.193290322592,14931.347870967757,25399.48722580648,,,49.12096645161158,49.158463827956744,39.52555535483906,,,18192000141,18192000140331,704.503,3856.039868458207,5.725889,10591.293935483887,,0.0009202120974578758,,0.7530195264074923,,0.7530195264074923,0.1586578058501886,,0.1586578058501886,5.725889,1.6823428594437804,,1.6823428594437804,1.2668370233944002,true,POINT (5307368.349237561 -1802237.6083891317),BEMARIVO,48.62199115354354,48.62199115354354,48.25000684267501,49.158463827956744,false,true,1.2668370232733819,-1.2101830648703071e-10
317.0,5276.24,1.0415940238141053,324.0,153995,2,2,6515.139008505759,1975.979130889331,0.0012220295293643,35.5,96.5,61.0,47.04035004730369,11.54035004730369,61.0,0.0264823232322787,0.3546666666604949,-0.0009835858585711,0.3426666666606829,1.8220115826337496e-06,0.0114222222218233,-1.8220115838528324e-06,0.0136888888890963,31679.9999999999,15661.63819354834,16057.331612903175,22256.528516128965,,,44.0,48.46,39.15768567741917,,,18192000141,18192000140321,704.503,3856.039868458207,5.7054944,6594.890322580624,,0.0015005676487287814,,1.2279307599951181,,1.2279307599951181,0.0985611538782755,,0.0985611538782755,5.7054944,1.6304133648051313,,1.6304133648051313,2.002034722474314,true,POINT (5307219.1927760085 -1802082.6633523884),BEMARIVO,,,47.89765988848996,48.46,false,true,2.002034722151363,-3.229509992763724e-10
