width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda,flag_high_gamma,flag_low_superelevation,flag_single_side,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,single_side_measurement,is_reflected,partial_data_flag,lambda_recalculated,lambda_diff
818.0,238.40816326530611,1.0708432640944336,2623.0,50502,2,2,53622.52420607525,4227.431351904775,0.0006083180369764,21.49,68.48,46.99000000000001,40.46179618768328,18.971796187683285,46.99000000000001,0.0098897040841286,0.1633333333335959,1.9809244317080066e-05,0.1353333333335629,1.6315875338258577e-07,0.0051777777776544,1.631587536472369e-07,0.0054444444444619,40889.99999999988,20323.54278350046,19463.965251607297,18567.014783544862,21594.222613255573,22528.546017487275,23.5,27.62390733762017,26.490995072151694,28.576961138140124,27.03,18140100041,18140100040851,1160.463,6631.457488297367,4.6343417,1756.527999955597,2205.003233986816,0.0012630711555931167,0.0016557020079749516,2.0763335604367725,2.721770369007134,2.399051964721953,0.3513684771192626,0.557018785662413,0.4541936313908378,4.6343417,0.24446023595292438,0.3338038578683404,0.2891320469106324,0.6936428059457768,false,false,false,POINT (4870530.734682542 -2473733.418956357),MANGOKY,25.270026111403567,25.270026111403567,25.99554575200574,27.62390733762017,false,false,false,0.6936428052050325,-7.407442437212808e-10
730.0,664.56,1.0708432640944336,2623.0,50308,2,3,53626.1434943476,4227.431351904775,0.0006083180369764,23.07,98.9,75.83000000000001,48.68620377978636,25.61620377978636,75.83000000000001,0.0089915021929742,0.6109999999937018,-0.00123711622807,0.6109999999937018,-6.492912668162624e-07,0.0142888888885294,6.492912667650587e-07,0.0142888888885294,36479.99999999987,18006.895970119953,18856.979696460567,20022.808806870555,17302.540882580586,15408.06857816436,23.5,27.408299494100312,26.15,27.8,25.622160015716982,18140100041,18140100040841,1160.463,6631.457488297367,4.6343417,2015.912836750602,2598.827391955592,0.0010793172702459703,0.0011495760471433945,1.7742647836165395,1.8897615675794812,1.8320131755980102,0.3360311889519327,0.4205524718541487,0.3782918304030407,4.6343417,0.27151633944046755,0.46993513324298425,0.3707257363417259,0.6791744339636182,false,false,false,POINT (4870342.018353989 -2473599.2480463698),MANGOKY,25.64395876649744,25.64395876649744,25.851016142606188,27.408299494100312,false,false,false,0.6791744335113159,-4.5230230671933214e-10
578.5,3727.555555555556,1.0708432640944336,2623.0,50107,2,3,53630.48664027442,4227.431351904775,0.0006083180369764,23.5,91.64,68.14,42.55822797927461,19.05822797927461,68.14,0.0119266943291836,0.3113333333329179,-0.0006735822959801,0.3113333333329179,5.538248531707855e-07,0.01037777777775,-8.999653857806315e-07,0.01037777777775,28920.00000000076,14287.45153545095,15205.525508129434,16744.649521149244,13531.390616774552,12991.347103434266,23.5,27.05894898374172,25.945350478850628,27.85,26.77179613791232,18140100041,18140100040831,1160.463,6631.457488297367,4.620387,2457.1979856982944,1296.104432016684,0.0007235274706569277,0.001996512935452631,1.1893901325911158,3.282021597413339,2.2357058650022275,0.2938114673279429,0.4650202894982854,0.3794158784131142,4.620387,0.2410184482146388,0.23335791181294546,0.23718818001379213,0.5302830059668622,false,false,false,POINT (4870236.296272146 -2473419.8350593476),MANGOKY,24.98901810946137,24.98901810946137,25.701426299619385,27.05894898374172,false,false,false,0.5302830051660392,-8.00822963498149e-10
612.0,315.88888888888886,1.0708432640944336,2623.0,49911,2,2,53634.82978620124,4227.431351904775,0.0006083180369764,23.0,91.86,68.86,43.15435847208619,20.154358472086187,68.86,0.0119248366013126,0.3053333333315466,-0.0009692810457668,0.3053333333315466,2.07174790223833e-07,0.0090222222221087,-2.0717479051653737e-07,0.0111666666667828,30599.999999999854,15118.759522164337,15941.525274505644,17587.056779188257,13355.690052861535,12485.909114672157,23.0,27.163221980440458,25.53294322081201,27.71861989427683,25.681969704890772,18140100041,18140100040821,1160.463,6631.457488297367,4.620387,2468.29725702392,2632.85040749218,0.00099073080885933,0.002341566821738107,1.6286395415524493,3.8492477280086788,2.738943634780564,0.3478807591579673,0.4680866886232594,0.4079837238906134,4.620387,0.35284463392967863,0.44079645046747357,0.3968205421985761,1.086869099255777,false,false,false,POINT (4870151.792433143 -2473224.3633383396),MANGOKY,24.85959903095389,24.85959903095389,25.555878243242063,27.163221980440458,false,false,false,1.0868690982049622,-1.0508147685328595e-09
575.0,2602.5833333333335,1.0708432640944336,575.0,49706,1,2,53639.172932128065,4227.431351904775,0.0006083180369764,23.0,92.56,69.56,42.11281543274245,19.112815432742433,69.56,0.0129384133611548,0.3193333333294318,-0.000737995824644,0.3193333333294318,-3.1347962440223216e-07,0.0069666666664908,3.134796237732846e-07,0.0070444444443339,28740.00000000046,14111.018696835466,12569.812211280116,11536.076153895432,14919.212341699857,16648.370837688788,23.0,27.73012519247979,25.46,27.408116140901775,25.14,18140100041,18140100040811,1160.463,6631.457488297367,4.620387,2574.9425429400344,2537.3521408533215,0.0021960394764859873,0.0013116878208974808,3.610018679375742,2.1562533759760414,2.8831360276758917,0.504413703003499,0.4347206120197686,0.4695671575116338,4.620387,0.49132793259088225,0.49089310936546543,0.49111052097817387,1.415938437735824,false,false,false,POINT (4870044.698621193 -2473028.710103781),MANGOKY,24.77987953038056,24.77987953038056,25.39953867645012,27.408116140901775,false,false,false,1.4159384366028498,-1.132974158934985e-09
334.5,5248.916666666667,1.0708432640944336,334.5,49504,1,1,53643.51607805488,4227.431351904775,0.0006083180369764,23.0,48.82,25.82,27.583870967741937,4.583870967741936,25.82,0.0060532615200427,0.1453333333336064,0.0011783363255482,0.1453333333336064,-6.394884092918617e-07,0.0048444444444626,-6.394884094800891e-07,0.0048444444444626,16709.999999999858,8052.207612903157,8956.631870967663,10626.338193548298,6347.715741935429,5582.433677419306,23.0,26.58575273118296,24.867887268817206,27.39551604301248,25.404056129032416,18140100041,18140100040801,1160.463,6631.457488297367,6.36534,2574.130580645141,2469.7739354838504,0.0010288428797956782,0.0026022560879392647,1.6912910965281682,4.277788804148545,2.9845399503383567,0.2098723709240605,0.33708683422324,0.2734796025736503,6.36534,0.2698780367373549,0.312859943691942,0.29136899021464846,0.8696023925335242,false,false,false,POINT (4869966.653329818 -2472833.294447473),MANGOKY,25.487912204955087,25.487912204955087,25.249843733624218,26.58575273118296,false,false,false,0.869602391585364,-9.481602170069436e-10
229.0,163.80555555555554,1.0708432640944336,229.0,49309,1,1,53647.85922398171,4227.431351904775,0.0006083180369764,22.5,29.08,6.579999999999998,25.866387434554976,3.366387434554974,6.579999999999998,0.0051111111111047,0.1359999999989898,0.0002992125984273,0.1359999999989898,-3.2163742707585296e-07,0.0045333333332659,3.2163742709258705e-07,0.0045333333332659,11430.00000000004,5079.590322580663,6055.146967741955,8172.818709677447,4389.562451612917,2961.9185806451715,22.5,27.19132374193584,24.58854580645163,27.200875096773817,25.479224774193504,18140100041,18140100040791,1160.463,6631.457488297367,7.5400004,3093.228387096784,2117.671741935492,0.0012290752540694851,0.001205938228983768,2.0204484814859565,1.9824140592276291,2.0014312703567927,0.2762655628329625,0.277532320701815,0.2768989417673888,7.5400004,0.3451959943509033,0.22833557443582006,0.2867657843933617,0.573942008481523,false,false,false,POINT (4869873.548904181 -2472637.758301736),MANGOKY,,,25.10828128764145,27.19132374193584,false,false,false,0.573942008153268,-3.282549787542166e-10
351.0,1944.244897959184,1.0708432640944336,351.0,49110,1,1,53652.926227562995,4227.431351904775,0.0006083180369764,22.5,30.73,8.23,26.116382252559728,3.6163822525597262,8.23,0.0041572649572644,0.1433333333306826,2.9629629627365877e-05,0.1433333333306826,1.3318112633703982e-07,0.004777777777601,1.331811260969018e-07,0.004777777777601,17550.000000000502,8456.986451613146,9370.341290322847,11598.927096774529,6795.220870508555,6082.263870967917,22.5,26.84,24.381545161290894,27.744840579710136,26.0471064516134,18140100041,18140100040781,1160.463,6631.457488297367,6.36534,3141.940645161383,2374.722580645229,0.0011031456946772322,0.002381257392534667,1.8134357813231,3.914494142522112,2.8639649619226057,0.2947501631268148,0.2068327044951232,0.250791433810969,6.36534,0.38622521950266686,0.266715388038461,0.32647030377056396,0.9349995121214032,false,false,false,POINT (4869820.994742143 -2472426.322260673),MANGOKY,,,24.96381499661289,26.280375483864557,false,false,false,0.9349995111071248,-1.0142784390154702e-09
412.5,131.80555555555557,1.0708432640944336,412.5,48892,1,1,53657.26937348982,4227.431351904775,0.0006083180369764,22.5,36.61,14.11,26.295101744186045,3.795101744186046,14.11,0.004721494420181,0.1329999999992983,3.9301310044169695e-05,0.1203333333326912,1.4577259455767217e-07,0.0043666666666185,1.4577259450902294e-07,0.0044333333332862,20609.99999999962,10060.250709677235,11089.952903225603,13492.591354838463,7142.761161290191,4568.505677419271,22.5,25.889670322580887,24.240121806451835,28.735522322580103,25.25432954838713,18140100041,18140100040771,1160.463,6631.457488297367,5.2706847,3432.340645161228,5491.745032257964,0.0006865571115517502,0.0013523105203241041,1.1286154113795999,2.223032095260012,1.675823753319806,0.2056876748752485,0.7456273908565937,0.4756575328659211,5.2706847,0.3129666466539066,0.6604820763027188,0.4867243614783127,0.8156642465937397,false,false,false,POINT (4869824.22682978 -2472215.342210129),MANGOKY,,,24.80555544161677,25.889670322580887,false,false,false,0.815664246284772,-3.0896774028121854e-10
405.0,1467.6734693877554,1.0708432640944336,2623.0,48709,2,2,53662.33637707111,4227.431351904775,0.0006083180369764,21.53,32.57,11.04,25.63248520710059,4.102485207100591,11.04,0.0040780246913563,0.092999999998094,-0.0004118518518488,0.0620000000006841,-6.594131222999503e-08,0.0029333333332078,6.594131244968086e-08,0.003099999999971,20249.999999999724,9926.680645161156,11191.32580645146,13214.758064515949,6807.22258064507,4530.86129032252,22.5,24.996022580646724,23.68983870967744,29.601293548384668,25.00057419354827,18140100041,18140100040761,1160.463,6631.457488297367,5.2706847,3288.077419354793,5395.819354838635,0.0006455288360249748,0.002021084865734741,1.0611699748926209,3.32241482725121,2.1917924010719156,0.0613427037039762,0.9350946410282804,0.4982186723661282,5.2706847,0.24782052908027014,0.872888365877093,0.5603544474786816,1.2281806204231316,false,false,false,POINT (4869829.917549161 -2472004.384666106),MANGOKY,,,24.67270453077141,24.996022580646724,false,false,false,1.2281806198906262,-5.325053731297658e-10
440.0,2319.061224489796,1.0708432640944336,440.0,48497,1,2,53667.4033806524,4227.431351904775,0.0006083180369764,19.34,34.14,14.8,25.37614441416894,6.036144414168938,14.8,0.004119145065939,0.1149999999999372,-0.0005893587994548,0.0816666666666171,-1.5179113491492472e-08,0.0029555555555524,-1.5179113617129325e-08,0.0038333333333224,21990.00000000054,10688.085806451872,12074.290114118025,14579.133548387454,8981.221500177075,8307.680129032462,22.5,25.536897735844384,23.289133548387458,27.9093292902422,25.965360258065576,18140100041,18140100040751,1160.463,6631.457488297367,5.1952796,3891.047741935581,2380.4056774194105,0.0008973671391222701,0.002886190978865728,1.4751611567899046,4.74454282699117,3.109851991890537,0.1005665577032796,0.4729890482473181,0.2867778029752988,5.1952796,0.43265509472424285,0.3741798674659637,0.4034174810951033,1.2545686586624274,false,false,false,POINT (4869839.119230839 -2471777.227420652),MANGOKY,23.88918128932885,23.88918128932885,24.518800743343995,25.041272129032123,false,false,false,1.25456865714707,-1.5153573951209864e-09
523.5,1061.5555555555557,1.057088612042074,523.5,48286,1,2,53671.74652657922,3217.022884223997,0.0006083180369764,18.76,34.81,16.05,25.55790378006873,6.797903780068726,16.05,0.0047255351681964,0.1169999999981235,-0.0004143730886854,0.1080000000013227,1.7859420860591594e-07,0.0027888888889721,-2.806480418561915e-07,0.0063777777778553,26159.99999999978,13205.005419354726,14147.260011160091,16635.84722580631,11663.989983494408,10318.741677419268,22.0,24.94724499309449,22.67528240860211,27.51285543322027,25.718741677419523,18140100041,18140100040741,1160.463,6631.457488297367,5.408422,3430.8418064515827,2886.263741935458,0.0009129527670190224,0.0013336673581857447,1.5007820112597465,2.1923850307228108,1.8465835209912786,0.064145339265465,0.5151910108660335,0.2896681750657492,5.408422,0.42007864484176316,0.33172591853977884,0.375902281690771,0.69413495927998,false,false,false,POINT (4869877.848901859 -2471566.5435384302),MANGOKY,23.63536934366249,23.63536934366249,24.376920613331528,24.723845677418748,false,false,false,0.6941349588731994,-4.067806091967441e-10
495.0,1285.265306122449,1.0502112860158943,2623.0,48101,2,2,53676.813530160514,2711.8186503836077,0.0006083180369764,19.33,32.83,13.5,25.291125907990317,5.961125907990316,13.5,0.0046501010101032,0.1026666666668222,-0.0004214141414168,0.1026666666668222,-8.090614885509636e-08,0.0034222222222325,-8.090614894614295e-08,0.0034222222222325,24749.999999999953,12184.132258064492,13614.819782079348,15945.28064516126,10308.691803613106,9733.713024749411,22.0,25.012803849534283,22.675093548387075,27.24607761440442,25.45945860250831,18140100041,18140100040731,1160.463,6631.457488297367,5.408422,3761.148387096768,,0.0010031107310905876,0.003107278171760788,1.648990610366373,5.107982967602417,3.378486788984395,0.1084484801569647,,0.1084484801569647,5.408422,0.43223518822074314,0.33034016426530893,0.38128767624302606,1.2881753787941548,false,false,true,POINT (4869905.205953227 -2471355.769711143),MANGOKY,23.904639680026907,23.904639680026907,24.2438454992034,24.830380645161735,false,false,false,1.2881753769896227,-1.8045320793191877e-09
624.0,560.1388888888889,1.0502112860158943,624.0,47890,1,2,53681.15667608733,2711.8186503836077,0.0006083180369764,21.5,52.65,31.15,29.142593659942364,7.642593659942364,31.15,0.0062455128205158,0.1050000000011196,-0.0007865384615374,0.0996666666677301,-3.133354721094552e-06,0.0033222222222931,3.13335472169969e-06,0.0033222222222931,31199.99999999982,14969.69290322572,16844.900226110167,18996.5729032257,13903.060157657746,12371.705806451544,22.0,25.061614558293613,23.51,26.647849949108085,24.6392748387102,18140100041,18140100040721,1160.463,6631.457488297367,4.6343417,4026.879999999981,2597.9870967741754,0.0007211201657552012,0.0013116331354034137,1.1854328195485966,2.1561634797527782,1.6707981496506874,0.1226610781603603,0.487175667417522,0.3049183727889412,4.6343417,0.33480797462423006,0.43341109491298085,0.38410953476860543,0.6417695003169114,false,false,false,POINT (4869919.961369337 -2471144.896016246),MANGOKY,24.54361480053577,24.54361480053577,24.09539611286855,24.663849462366333,false,false,false,0.6417694999545723,-3.6233904765481384e-10
655.0,6916.122448979592,1.0502112860158943,2623.0,47706,3,3,53686.22367966862,2711.8186503836077,0.0006083180369764,21.5,112.47,90.97,43.067142857142855,21.56714285714286,90.97,0.0093394439352282,0.2106666666674264,-0.0013247784906758,0.129666666667154,-7.23751273910114e-07,0.0069444444444945,7.237512740277303e-07,0.0059444444444873,32729.9999999992,16636.17121590524,17609.4337836638,18296.442655022787,15548.407169586852,14765.980399428008,21.5,24.881509910229713,23.98474312663597,25.262802389862333,23.647941198283657,18140100041,18140100040711,1160.463,6631.457488297367,4.6343417,1660.2714391175468,1870.190816477232,0.0013053205273965537,0.002063913520222376,2.145786328948182,3.3928198652154165,2.7693030970817993,0.1991429298893753,0.281418364958048,0.2402806474237117,4.6343417,0.19350467480499853,0.3484553570097509,0.2709800159073747,0.7504257982939826,false,false,false,POINT (4869863.41497622 -2470933.445817532),MANGOKY,23.743306623797423,23.743306623797423,23.95861352596329,24.881509910229713,false,false,false,0.750425797299568,-9.944145507034818e-10
522.0,3167.6666666666665,1.0502112860158943,2623.0,47480,2,3,53690.56682559544,2711.8186503836077,0.0006083180369764,21.5,95.92,74.42,38.397586206896555,16.89758620689655,74.42,0.009079785193706,0.1780000000017698,-0.0017441503643971,0.1136666666655087,8.064516126168764e-07,0.0045888888890071,1.0624679983564596e-06,0.0047777777777999,26070.000000000226,13272.336515119085,12384.448584602254,11291.66343935077,14269.502960161062,15007.132933205814,21.5,25.551102830795863,23.395551252467538,24.97650098672032,24.0676223555982,18140100041,18140100040701,1160.463,6631.457488297367,5.408422,1980.6730757683144,1734.796418086729,0.001972530085829209,0.0012321606538551264,3.2425967436926983,2.025520499078887,2.6340586213857926,0.3255216810931099,0.219279630442307,0.2724006557677085,5.408422,0.39855462061361424,0.1680487637839875,0.28330169219880086,0.7462332655848454,false,false,false,POINT (4869769.529219796 -2470721.6946164705),MANGOKY,23.55866430805764,23.55866430805764,23.79054420926235,24.97650098672032,false,false,false,0.7462332647894355,-7.954098490969841e-10
487.0,978.56,1.0502112860158943,2623.0,47278,2,3,53694.18611386779,2711.8186503836077,0.0006083180369764,21.5,78.65,57.150000000000006,34.091637931034484,12.591637931034482,57.150000000000006,0.0099691738594316,0.2619999999977124,1.2330456256637394e-06,0.2619999999977124,4.540466392329582e-06,0.0079333333331947,5.363511660002636e-06,0.0079333333331947,24329.99999999934,12335.634129947635,11300.449087700006,10292.868979912311,13426.02904111514,14102.349935383594,21.5,25.58,23.22095632663752,24.929313972589934,24.0,18140100041,18140100040691,1160.463,6631.457488297367,5.1952796,2042.765150035324,1766.7158054359588,0.002341296392006829,0.0013740725432134682,3.848803174806505,2.258806183099871,3.0538046789531883,0.3714289374856722,0.2461833150176265,0.3088061262516494,5.1952796,0.454074439682222,0.17887660417543927,0.31647552192883066,0.9664544307546328,false,false,false,POINT (4869655.22415369 -2470542.238656619),MANGOKY,24.15495897170764,24.15495897170764,23.650322818193867,24.929313972589934,false,false,false,0.9664544296404154,-1.114217385023153e-09
414.0,318.1388888888889,1.0502112860158943,2623.0,47086,2,2,53698.52925979462,2711.8186503836077,0.0006083180369764,21.0,61.67,40.67,27.786772793053544,6.7867727930535455,40.67,0.0074096618357545,0.1580000000025482,0.0005516908212633,0.1233333333342082,-5.805515235892478e-07,0.0052666666668365,1.5803902599980205e-06,0.0052666666666561,20700.000000000135,10346.970276295597,9073.00056541109,8310.999990676435,11156.595886951169,12287.690490072922,21.05049539507499,24.38,22.891666651127036,25.34453881739848,24.05,18140100041,18140100040681,1160.463,6631.457488297367,5.2706847,2035.9702856191616,1940.7202137773256,0.001953191895475986,0.0011445009220989366,3.210807138292631,1.8814186864943119,2.5461129123934714,0.1637092891861216,0.3467099565150135,0.2552096228505676,5.2706847,0.28237950732908823,0.24561112855004943,0.2639953179395688,0.6721618885802781,false,false,false,POINT (4869537.909604223 -2470362.759410835),MANGOKY,23.68712280541269,23.68712280541269,23.51713995422246,24.38,false,false,false,0.672161887817356,-7.629221698834954e-10
402.0,443.76,1.0486881910963142,2623.0,46875,2,2,53702.148548066965,3029.503979208899,0.0006083180369764,21.0,57.2,36.2,26.894366616989572,5.894366616989568,36.2,0.006290547263677,0.1593333333333527,0.0008885572139349,0.1503333333297146,-1.4947683133744218e-07,0.0053111111111124,1.2456402590884682e-06,0.0074555555554176,20100.00000000017,9811.307096774271,10815.529032258157,12070.806451613002,8472.3445161291,7928.390967742,22.693900215052416,25.474118279569435,24.13360215053768,23.866459354838742,22.841187956989486,18140100041,18140100040671,1160.463,6631.457488297367,5.2706847,2259.49935483873,1882.916129032272,0.0010679042794004968,0.001884851011643329,1.7555032310211225,3.098463134533775,2.4269831827774486,0.3989275641712088,0.0939085740008822,0.2464180690860455,5.2706847,0.2543343427528031,0.19452337906861622,0.22442886091070965,0.5446850719459041,false,false,false,POINT (4869398.654817476 -2470183.102525476),MANGOKY,23.37300750776548,23.37300750776548,23.371496870644084,23.866459354838742,false,false,false,0.5446850711601915,-7.857126060883957e-10
392.0,474.24,1.047672794483261,2623.0,46671,2,2,53705.76783633931,3241.29419842576,0.0006083180369764,20.5,53.06,32.56,26.102477064220185,5.602477064220184,32.56,0.0063450740173529,0.1459999999983445,0.0009331291475306,0.1390000000018457,-2.5562372196073553e-07,0.0048666666665563,9.032038177211972e-07,0.0069111111110396,19590.000000000273,9562.3634838711,10541.10516129047,12824.835741935662,8012.689161290433,7400.975612903328,22.095637075267913,25.27889483870966,23.61,23.72,22.794065032257432,18140100041,18140100040661,1160.463,6631.457488297367,5.2706847,3262.472258064561,2161.387870967773,0.0007307757106389476,0.0015136741186627136,1.2013053472345065,2.4882939953355967,1.8447996712850516,0.3882542240560059,0.0924871790874299,0.2403707015717179,5.2706847,0.316637198713416,0.17567641026650044,0.24615680448995822,0.4541099925643753,false,false,false,POINT (4869263.144215925 -2470019.7061465736),MANGOKY,23.66925042256972,23.66925042256972,23.232529240228473,23.72,false,false,false,0.4541099920076536,-5.567216687651921e-10
489.0,1574.8,1.047672794483261,2623.0,46479,2,2,53709.38712461167,3241.29419842576,0.0006083180369764,20.5,81.04,60.540000000000006,32.32617647058824,11.826176470588235,60.540000000000006,0.0079488752556308,0.1330000000017821,-0.001294478527602,0.1330000000017821,-1.3650013134958564e-08,0.0044333333334521,-1.365001328773234e-08,0.0044333333334521,24450.00000000046,11877.621953520858,10413.894319583958,10111.054119459084,12874.470945598572,13795.609887645069,22.067621953521087,23.973124615134186,22.931054119459095,25.1555290544015,23.52,18140100041,18140100040651,1160.463,6631.457488297367,5.1952796,1766.5678340617742,1917.9879341242104,0.0034409912944331988,0.001775550872914234,5.656566278284946,2.91878715571131,4.287676716998128,0.1667445996783462,0.3943366698422997,0.280540634760323,5.1952796,0.2005802528270261,0.31481059352445667,0.2576954231757414,1.1049146688210003,false,false,false,POINT (4869145.7061734265 -2469856.4578292235),MANGOKY,,,23.106839797998433,23.973124615134186,false,false,false,1.1049146660276061,-2.793394182631914e-09
432.0,179.14285714285714,1.047672794483261,2623.0,46300,2,3,53714.45412819296,3241.29419842576,0.0006083180369764,20.5,97.03,76.53,28.373509015256587,7.873509015256588,76.53,0.0078675925925961,0.2033333333354046,-0.0031055555555519,0.2033333333354046,-1.2362849615294728e-07,0.0067333333334705,1.2362849651040045e-07,0.0067333333334705,21599.99999999994,10495.802112799138,9093.260405743991,8664.124510301745,11835.543444911516,12599.614673381857,22.03720140853265,24.06652081148877,22.92020751716938,24.874818851696094,22.97025688441185,18140100041,18140100040641,1160.463,6631.457488297367,5.2706847,1831.6776024973933,2103.812560582719,0.0026712127878905116,0.002492649760683308,4.391145133830945,4.097609489064043,4.244377311447494,0.2043112601763021,0.3576685725937932,0.2809899163850476,5.2706847,0.21748849714333843,0.36135000966463515,0.2894192534039868,1.2284045148772256,false,false,false,POINT (4869081.635488453 -2469661.188538996),MANGOKY,,,22.989660578419382,24.06652081148877,false,false,false,1.2284045126439542,-2.233271345630783e-09
411.5,1056.0,1.047672794483261,2623.0,46084,3,4,53718.79727411978,3241.29419842576,0.0006083180369764,20.5,83.1,62.599999999999994,26.370976676384835,5.870976676384839,62.599999999999994,0.0075897810219155,0.3243333333396261,-0.0024423357664205,0.3243333333396261,-2.01429499601296e-06,0.0101555555559719,2.0142949970272976e-06,0.0101555555559719,20549.999999999825,10114.865960457772,8519.492260506348,8154.449125771698,11209.995364661718,13521.935217981158,21.31,23.890676985991465,22.883700582818857,24.43,22.211935217981036,18140100041,18140100040631,1160.463,6631.457488297367,5.2706847,1960.4168346860731,3407.069257523386,0.0027585134593643788,0.0009593955387182379,4.534656695493309,1.577128213207096,3.055892454350203,0.1977763970705936,0.3001014354092182,0.2489389162399059,5.2706847,0.19105229405443433,0.42083048185731226,0.3059413879558733,0.934923980914434,false,false,false,POINT (4869042.92706097 -2469449.899763544),MANGOKY,,,22.848259955910585,23.890676985991465,false,false,false,0.9349239789277812,-1.986652731211791e-09
418.0,415.34693877551024,1.047672794483261,2623.0,45894,2,4,53723.86427770107,3241.29419842576,0.0006083180369764,20.5,84.0,63.5,26.380057388809185,5.880057388809182,63.5,0.0067519157088227,0.2266666666682197,-0.0025162835249058,0.1756666666679023,-1.2629896081089312e-06,0.0048666666667352,1.358912869857053e-06,0.0073222222223225,20880.000000000135,9468.394614543247,8586.08622125292,8287.239829977163,11375.319206493312,13737.628775625482,21.5,23.36174133624211,22.695173446681796,23.95113465584456,22.18,18140100041,18140100040621,1160.463,6631.457488297367,5.2706847,1181.1547845660843,4269.234161082235,0.0022304699229738286,0.000749747060350547,3.6666180967774933,1.2324919117590358,2.4495550042682646,0.1210206251810574,0.2328454360241853,0.1769330306026214,5.2706847,0.1264670393886988,0.3360350232759245,0.23125103133231165,0.5664621225103286,false,false,false,POINT (4868968.879623731 -2469238.3248266084),MANGOKY,,,22.723879778703772,23.36174133624211,false,false,false,0.5664621210422612,-1.4680673343647754e-09
408.5,685.1388888888888,1.047672794483261,2623.0,45674,2,2,53728.20742362789,3241.29419842576,0.0006083180369764,19.28,77.29,58.010000000000005,25.227665198237887,5.947665198237885,58.010000000000005,0.0066436274509863,0.325666666662441,-0.0028367647058798,0.1033333333319925,1.472754052280023e-07,0.0101666666664028,1.8000327323682185e-07,0.0092222222222336,20399.999999999643,9249.999753811837,10977.90829352738,11544.662294554078,8323.840776524305,8088.845215122991,21.27334285261507,24.06069723549081,23.11177923514875,23.385386407825237,22.738591308128125,18140100041,18140100040611,1160.463,6631.457488297367,5.2706847,2294.6625407422416,1161.1545386888456,0.0016743031314269575,0.002752371547308406,2.752348327116779,4.524560147828044,3.638454237472412,0.2809571609005938,0.1528313354926045,0.2168942481965992,5.2706847,0.18003695048236548,0.12271557425871289,0.1513762623705392,0.5507756050890437,false,false,false,POINT (4868929.097646744 -2469027.0322202025),MANGOKY,,,22.579860626148516,23.385386407825237,false,false,false,0.5507756032748239,-1.8142197744097643e-09
445.0,396.12244897959187,1.047672794483261,445.0,45492,1,1,53733.27442720918,3241.29419842576,0.0006083180369764,18.58,53.03,34.45,24.216725067385443,5.636725067385447,34.45,0.0060427350427469,0.1459999999987308,-0.0014219523166955,0.1093333333357795,-3.723723723316157e-06,0.0041666666665724,3.933933933547592e-06,0.004777777777696,22230.000000000386,10018.033161290496,11822.82232258085,12979.738451613128,9277.606838709838,8999.946967742093,22.20621690320764,23.848118451612898,22.37973845161324,23.69507122580674,22.83,18140100041,18140100040601,1160.463,6631.457488297367,5.1952796,2961.705290322632,1018.0861935484028,0.0012692190573561212,0.00311557885435902,2.0864399544433714,5.121628268405085,3.6040341114242285,0.267050293607214,0.2375913929152834,0.2523208432612487,5.1952796,0.28263733871025126,0.1665110046833169,0.22457417169678406,0.8093729775979619,false,false,false,POINT (4868904.066703661 -2468815.8626483674),MANGOKY,,,22.460717509034623,23.69507122580674,false,false,false,0.8093729753400513,-2.2579106362385915e-09
291.0,1622.2222222222224,1.047672794483261,291.0,45278,1,1,53737.617573136005,3241.29419842576,0.0006083180369764,19.51,27.72,8.209999999999997,22.64039175257732,3.1303917525773177,8.209999999999997,0.0039428374655596,0.113666666664699,-0.0003050964187357,0.113666666664699,-2.8739093454379183e-16,0.0037888888887577,9.201748315752052e-08,0.0037888888887577,14519.999999999513,6362.13316129011,7873.462193548125,11984.277161289923,5455.3357419353015,4881.030709677256,21.36,23.645512602150617,19.8095181075268,23.946219010752603,23.037010236559077,18140100041,18140100040591,1160.463,6631.457488297367,6.366383,5622.143999999813,1481.1024516128546,0.0009331469608319309,0.0015831461010111026,1.5339787810173593,2.60249738587403,2.068238083445695,0.2081066204437826,0.2553400980082431,0.2317233592260128,6.366383,0.602539070398972,0.1428140239431914,0.37267654717108173,0.7707838285680149,false,false,false,POINT (4868936.806930226 -2468605.167646578),MANGOKY,,,22.320626151549057,23.645512602150617,false,false,false,0.7707838276662772,-9.017376845221747e-10
