width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,flag_high_gamma,flag_low_superelevation,flag_single_side,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,single_side_measurement,partial_data_flag,lambda,lambda_diff,is_reflected
91.0,1.0,1.4439906349551688,91.0,101838,1,1,4751.232953508324,1533.6548162579095,0.0004276782720399,11.5,92.01,80.51,28.080657894736845,16.580657894736845,80.51,0.0381633554083939,0.344666666667386,-0.0123885209712936,0.2203333333336205,-1.1777777777098536e-05,0.0094222222222618,1.177777777816292e-05,0.0094444444444839,4530.000000000097,2258.244669580347,2130.9553553531664,2101.5858327575897,,,14.0,15.373761904761905,15.2274005528685,,,18192000171,18192000170121,484.195,2565.7461658989037,9.766677,156.65883682275717,,0.0049834431742518,,11.652317875496095,,11.652317875496095,0.0,,0.0,9.766677,0.0149857880928594,,0.0149857880928594,0.0761311145946267,False,True,True,POINT (5318064.972923116 -1746319.263609778),ANJOBONY,16.74124883732743,16.74124883732743,15.36,15.36,True,True,0.1746191664728223,-1.3759908074062466e-09,False
57.0,137.3877551020408,1.906461855547675,57.0,102640,1,2,4711.654307142597,1272.0631655665777,0.0004276782720399,13.0,39.42,26.42,18.754421052631574,5.75442105263158,26.42,0.0299184397163075,0.2346666666669195,-0.0053865248227702,0.1776666666668581,-3.416965352444442e-05,0.0064666666666806,3.416965352253737e-05,0.0078222222222815,2819.9999999999395,1416.9135483870664,1977.2748387096349,2777.790967741876,1155.4116129032009,504.3251612903117,14.0,18.095465806450097,16.664418064516543,19.586553978491995,17.352954838713828,18192000171,18192000170161,484.195,2565.7461658989037,10.027949,1360.8774193548095,912.5883870967548,0.0017876563485059,0.003430572285469,4.17990921067689,8.021385489392001,6.100647350034445,0.0770144303073213,0.2257076499625747,0.151361040134948,10.027949,0.1427059254024481,0.2227373852597542,0.1827216553311011,1.1147203839809212,False,False,False,POINT (5318621.186829636 -1745861.1551650935),ANJOBONY,17.392957913650836,17.392957913650836,17.323168950049794,18.095465806450097,False,False,1.1147203823895897,-1.5913315110083202e-09,False
82.0,832.3333333333334,1.6182166806945382,82.0,103648,1,2,4660.993639794466,1108.053185299704,0.0004276782720399,13.5,30.24,16.74,16.28080291970803,2.7808029197080293,16.74,0.0187843137254489,0.3389999999977442,0.0009215686274278,0.3389999999977442,-3.95061728906035e-06,0.0112999999998496,-4.115226339863893e-06,0.0112999999998496,4079.99999999967,2042.281290322415,1787.4787096772748,1409.1354838708537,2181.2645161288556,2644.5419354836567,14.0,16.656695053763652,14.02363010753536,16.63846881720383,15.15454193548346,18192000171,18192000170211,484.195,2565.7461658989037,10.227679,633.1458064515614,602.2606451612417,0.0069594610387342,0.0032031064250528,16.272655156268947,7.489523397517866,11.881089276893404,0.0017820499428827,0.0,0.0008910249714413,10.227679,0.2574450123266766,0.1450893092871188,0.2012671608068977,2.3912731119847996,False,False,False,POINT (5319201.680555032 -1745943.4503515703),ANJOBONY,,,16.63846881720383,16.63846881720383,False,False,2.391273106053613,-5.931186652929909e-09,False
66.0,312.8888888888889,1.0340518403262262,66.0,104248,1,1,4630.913868556513,1025.451862857435,0.0004276782720399,13.0,23.41,10.41,17.811621621621622,4.8116216216216205,10.41,0.019578787878773,0.2299999999995935,-0.0008939393939189,0.1869999999996694,-1.1213047907843826e-06,0.0073666666666406,-1.1213047907916717e-06,0.0076666666666395,3300.0000000002515,1645.6000000001252,1864.1806451614325,3019.5354838711983,1452.0000000001107,1227.1741935484804,13.0,18.45,16.376976344085705,17.98,17.07094193548394,18192000171,18192000170241,484.195,2565.7461658989037,10.401907,1373.935483871073,418.4258064516448,0.0017942744381761,0.0040433884117669,4.195383669172509,9.454275973575015,6.824829821373763,0.0705429835393866,0.025358965376565,0.0479509744579758,10.401907,0.1992926543098582,0.0873934043551879,0.143343029332523,0.9782917845390816,False,False,False,POINT (5319235.271353445 -1746537.70003326),ANJOBONY,,,17.716218375177785,17.98,False,False,0.9782917812746575,-3.264424064397531e-09,False
67.0,137.83673469387753,1.0014331144578503,67.0,104867,1,1,4600.83409731856,498.6736006658155,0.0004276782720399,13.0,33.14,20.14,20.63598214285714,7.635982142857143,20.14,0.029828828828779,0.2223333333355862,-0.0017267267267789,0.2223333333355862,-6.5656565698090435e-06,0.0063999999997581,8.58585858485099e-06,0.0077999999997646,3330.000000000422,1692.0696774195696,1799.2025806453896,3009.174193548769,,,13.0,19.7,16.889174193548502,,,18192000171,18192000170271,484.195,2565.7461658989037,11.823245,1317.1045161291993,,0.0023230510320682,,5.431772395141677,,5.431772395141677,0.1549893447912447,,0.1549893447912447,11.823245,0.2377372545736383,,0.2377372545736383,1.2913346577460734,False,False,True,POINT (5319106.159193934 -1747149.741533041),ANJOBONY,,,17.867522849154295,19.7,True,True,1.2913346566898585,-1.0562151153692412e-09,False
39.0,391.25,1.161235341855141,39.0,105674,1,1,4559.672305098204,1671.407549449233,0.0004276782720399,12.5,36.02,23.520000000000003,23.90363636363637,11.403636363636362,23.520000000000003,0.0348512820514528,0.3459999999968321,-0.0065025641026964,0.3459999999968321,-8.33333332765041e-06,0.0115333333331221,-1.180555556466468e-05,0.0115333333331221,1950.0000000002717,942.87741935497,1024.064516129175,1806.412903226058,,,12.5,22.89761290322755,20.41144946236491,,,18192000171,18192000170311,484.195,2565.7461658989037,10.684315,863.535483871088,,0.0031778213883847,,7.430401767261905,,7.430401767261905,0.4523295679707507,,0.4523295679707507,10.684315,0.2326928250302092,,0.2326928250302092,1.7290011805272425,False,False,True,POINT (5319033.659728406 -1747947.8245873693),ANJOBONY,,,18.06478086288457,22.89761290322755,True,True,1.729001178333632,-2.1936104044328886e-09,False
64.5,448.3333333333333,1.266419350448496,64.5,106274,1,1,4532.758825569509,1749.2856079568794,0.0004276782720399,12.5,30.05,17.55,21.662407407407407,9.162407407407407,17.55,0.0174641744548004,0.3336666666615482,-0.0004236760125067,0.3336666666615482,-1.469605104128896e-15,0.0111222222218809,-1.0482180312708903e-06,0.0111222222218809,3210.0000000003115,1618.9445161291894,1716.1419354840375,2183.9045161292443,1410.5462330759906,1312.3714885617896,12.5,22.837952688171946,21.408286451612422,22.327208597030115,20.558064907834023,18192000171,18192000170341,484.195,2565.7461658989037,10.401907,564.9600000000548,893.0012903226673,0.0030563929066987,0.0180203542156387,7.146476934918136,42.13530448878531,24.640890711851725,0.4447752846911025,0.2776978311042806,0.3612365578976916,10.401907,0.1374427051270044,0.1700787835534476,0.153760744340226,0.6407984298725683,False,False,False,POINT (5319551.211776939 -1748279.111523415),ANJOBONY,18.28431648793533,18.28431648793533,18.21144109614129,21.100028387087555,False,False,3.788801697060484,-1.2111558422844835e-09,False
67.0,20.0,1.266419350448496,67.0,106882,1,1,4502.6790543315565,1749.2856079568794,0.0004276782720399,12.0,24.52,12.52,20.201428571428572,8.20142857142857,12.52,0.0172312312312127,0.361333333330518,-0.000504504504441,0.2830000000060957,-5.050505044340601e-07,0.0120444444442567,5.050505042805686e-07,0.012044444444226,3329.9999999996135,1736.1832258062502,1956.7509677417088,2574.3406451609917,,,13.0,22.969481290321657,19.70320516129085,,,18192000171,18192000170371,484.195,2565.7461658989037,11.823245,838.1574193547415,,0.0052887479230398,,12.3661833410756,,12.3661833410756,0.3748591187099596,,0.3748591187099596,11.823245,0.2762588552491982,,0.2762588552491982,3.416267659109417,False,False,True,POINT (5319691.300267904 -1748848.021756309),ANJOBONY,18.527581066361623,18.527581066361623,18.5374297144706,22.969481290321657,True,True,3.4162676536072514,-5.502165834059269e-09,False
94.0,262.8888888888889,1.4090300964100912,94.0,107464,1,1,4477.348720657492,3616.9115865598146,0.0004276782720399,13.5,25.41,11.91,21.11261146496815,7.612611464968152,11.91,0.0153119658120581,0.3106666666715265,-0.0011666666666919,0.3106666666715265,5.017921207724214e-07,0.0103555555558795,7.88530464236955e-07,0.0103555555558795,4680.000000000196,2351.4735483871955,2626.0335483872072,3573.708387096924,2059.200000000086,1722.6425806452337,13.5,25.303109677417968,19.32876387096761,22.275599999993457,21.106856774193883,18192000171,18192000170401,484.195,2565.7461658989037,9.894882,1222.2348387097286,628.8309677419618,0.0063042148594768,0.0034726413833553,14.740554457928418,8.119751716148311,11.430153087038365,0.6527557611026892,0.3467885579104421,0.4997721595065656,9.894882,0.6037814100714246,0.1181159336513132,0.3609486718613689,4.1256985830574955,False,False,False,POINT (5319344.23936944 -1749353.4177725513),ANJOBONY,18.88689988975005,18.88689988975005,18.844167793730907,22.275599999993457,False,False,4.125698575938624,-7.1188717143400035e-09,False
132.5,477.5833333333333,1.4090300964100912,132.5,108083,1,1,4445.685803564909,3616.9115865598146,0.0004276782720399,14.0,44.37,30.369999999999997,22.10190045248869,8.101900452488687,30.369999999999997,0.0203015151515467,0.2850000000071453,0.002950000000037,0.2850000000071453,5.073566734380661e-07,0.0090333333332442,-5.073566700674401e-07,0.0107444444443402,6600.000000000019,3241.2387096774287,3740.8516129032378,5814.245161290341,3053.8838709677516,2641.7032258064596,14.0,22.852060215052735,17.344245161290146,22.58796129032261,21.188167741937235,18192000171,18192000170431,484.195,2565.7461658989037,8.051111,2573.006451612912,599.5354838709691,0.0026564252866469,0.0033960681109651,6.211270154026268,7.940707613615497,7.075988883820882,0.4661152104122187,0.4333124218371592,0.4497138161246889,8.051111,0.6841062126410364,0.1738634020056828,0.4289848073233596,3.035491732684732,False,False,False,POINT (5319378.136247794 -1749969.65857151),ANJOBONY,19.14640164683227,19.14640164683227,19.099314451120396,22.58796129032261,False,False,3.0354917279481355,-4.736596448395858e-09,False
