width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,single_side_measurement,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,is_reflected,partial_data_flag,lambda,lambda_diff
205.5,119.80555555555554,1.008075568931028,2401.0,146650,2,2,8884.714306055155,521.1634078433302,0.0007167015615346,33.5,95.16,61.66,52.58002915451894,19.08002915451895,61.66,0.0296403892943989,0.2936666666672165,-0.0009445255474637,0.2936666666672165,-1.2183235867421117e-06,0.009244444444479,-1.218323586614871e-06,0.0136333333333843,20550.000000000146,9945.404516129103,10458.756774193622,11442.681935483954,9688.728387096842,9260.934838709743,33.743258064514066,39.50252258064466,36.0,40.19,39.865108602150194,18192000131,18192000130921,826.547,4586.891704059817,8.347567,1497.2774193548505,684.4696774193599,0.0035597449022359,0.0007594583843428,4.966844071908817,1.059657778220356,3.0132509250645865,0.1821113910261181,0.2644680129442578,0.223289701985188,8.347567,0.4195860399377038,0.0389204899882569,0.2292532649629803,0.6907976135863451,False,POINT (5302932.554543363 -1796976.951569527),BEMARIVO,35.45461884514789,35.45461884514789,37.98233554259094,39.50252258064466,False,False,0.6907976127237774,-8.625676839457697e-10
270.0,4582.204081632654,1.0045140905486116,2401.0,147647,2,2,8867.079251910971,952.5465926484976,0.0007167015615346,35.0,97.85,62.849999999999994,50.46129855715871,15.461298557158711,62.849999999999994,0.0347914814814823,0.4150000000024157,3.518518518445325e-05,0.3456666666683854,-4.696576438148679e-07,0.0088777777778617,-4.696576436741862e-07,0.0098333333334417,27000.000000000186,12673.509677419444,13291.780645161383,14191.08387096784,,,35.5,40.687987096767664,38.48819354838725,,,18192000131,18192000130971,826.547,4586.891704059817,7.8512716,1517.5741935483948,,0.0024461088126995,,3.41300890633187,,3.41300890633187,0.1209846519840642,,0.1209846519840642,7.8512716,0.2801830914090926,,0.2801830914090926,0.9562673874461722,True,POINT (5302585.758815578 -1797969.5136012763),BEMARIVO,40.01616728736087,40.01616728736087,39.7381037346093,40.687987096767664,False,True,0.9562673863828296,-1.0633425251427298e-09
235.0,189.36,1.0234592033730148,324.0,148642,2,2,6519.648457497867,1028.0162971894538,0.0012220295293643,30.5,83.99,53.489999999999995,41.665165816326535,11.16516581632653,53.489999999999995,0.0277126436781631,0.3723333333363529,-0.0007045551298354,0.3330000000027028,1.8471156580968952e-06,0.0104333333331525,1.8471156574002305e-06,0.0110111111109971,23489.999999999654,11319.351096774022,11025.953419354675,4962.401419354763,11905.9533645751,14253.327870967529,35.5,41.63317806451579,32.6975985806454,41.6811873590743,38.85667212903267,18192000141,18192000140051,704.503,3856.039868458207,6.5245366,6356.949677419259,2933.9767741935066,0.0014736543007129,0.001203265700103,1.2059072758082925,0.9846453552795914,1.0952763155439418,0.1633124504964031,1.135470064784866,0.6493912576406345,6.5245366,1.3695347319946662,0.4329066419892002,0.9012206869919333,0.9870856738191373,False,POINT (5303300.258886411 -1798615.4417486296),BEMARIVO,,,40.56764000401632,41.63317806451579,False,False,0.9870856735405048,-2.786325614678731e-10
249.0,1222.6666666666667,1.0538380789321042,324.0,149637,3,3,6518.823198858789,1711.2961081835474,0.0012220295293643,31.98,123.06,91.08,46.02184115523465,14.041841155234655,91.08,0.0331261044176756,0.3433333333285036,0.0003710843373279,0.3433333333285036,4.355984452896795e-06,0.0114444444441224,-9.341911273818995e-06,0.014577777777636,24899.99999999979,12102.470967741834,11169.443870967649,9821.738064516048,12568.984516128923,15368.065806451485,37.5,43.19518365591355,40.77391268817204,42.53424559139654,37.42311397849511,18192000141,18192000140101,704.503,3856.039868458207,6.5087547,2280.732903225786,3265.5948387096505,0.0017965871738135,0.001826003277842,1.4701667436367811,1.494238260176875,1.482202501906828,0.2769579002019529,0.1754118910218847,0.2261848956119188,6.5087547,0.3720021846485493,0.7852702780305165,0.5786362313395329,0.8576560702554484,False,POINT (5304121.869007005 -1799157.717625619),BEMARIVO,40.85741165618749,40.85741165618749,41.39253262127196,42.53424559139654,False,False,0.8576560697853939,-4.700545508384835e-10
236.0,506.0,1.0138463302052685,324.0,150621,2,2,6517.99794021971,878.8902548672386,0.0012220295293643,33.27,89.74,56.46999999999999,45.66218551461245,12.39218551461245,56.46999999999999,0.0339635284139059,0.4129999999981845,0.0003350296861674,0.4129999999981845,2.236376503433931e-06,0.0134222222221042,-2.236376504076751e-06,0.0183000000001703,23580.000000000146,11215.459354838778,11608.155096774266,14209.76438709686,,,39.0,43.34184490322574,40.20047122580579,,,18192000141,18192000140151,704.503,3856.039868458207,6.5245366,2994.305032258082,,0.0012074732696787,,0.9880884550366744,,0.9880884550366744,0.1118730207829151,,0.1118730207829151,6.5245366,0.4814707725633647,,0.4814707725633647,0.4757357119903112,True,POINT (5304614.081480577 -1800029.843045623),BEMARIVO,42.141901244021845,42.141901244021845,42.61192528457505,43.34184490322574,False,True,0.4757357118074491,-1.8286205882844795e-10
320.0,327.9183673469388,1.052099536845737,324.0,151627,3,4,6517.143208057807,1551.2295433137535,0.0012220295293643,28.0,68.59,40.59,43.213477038425495,15.213477038425491,40.59,0.0232498436522865,0.3293333333347811,0.0006588492807965,0.3059999999989981,-2.0865936218338623e-08,0.0107000000000962,2.086593615446944e-08,0.0148777777777565,31980.000000000236,15477.08206451624,14877.921290322687,13013.86554838719,17074.844129032383,18140.01883870981,40.0,44.43445677419389,40.89182073118296,45.06,44.20338356989267,18192000141,18192000140201,704.503,3856.039868458207,5.7054944,2463.2165161290504,2662.93677419357,0.001900498982628,0.0008042027486388,1.555198902285703,0.6580878197412716,1.1066433610134871,0.0764040134258363,0.1860427549529706,0.1312233841894035,5.7054944,0.6209165752596181,0.1501388609035056,0.3855277180815618,0.4266416899815581,False,POINT (5305383.465262759 -1800627.2644399707),BEMARIVO,43.83687517846864,43.83687517846864,43.998534103455256,44.43445677419389,False,False,0.4266416897016397,-2.799183662638427e-10
232.5,1681.3333333333333,1.0199152354564351,324.0,152611,2,3,6516.288475895904,967.8198129107752,0.0012220295293643,30.0,78.08,48.08,42.82389175257732,12.82389175257732,48.08,0.0218051612903124,0.408333333331724,-0.0008279569892418,0.32200000000102,-8.082113121308693e-06,0.009677777777845,8.742463393858206e-06,0.0124999999999014,23250.000000000233,12558.900000000123,12302.315656558343,12005.82407579508,12810.586937866796,13053.788881778624,43.0,46.86232765065285,46.18185028768045,46.86232765065285,45.87796731423797,18192000141,18192000140251,704.503,3856.039868458207,6.5245366,5953.200000000057,2807.200000000028,0.0022950984271645,0.0040475019094594,1.8781039017596073,3.3121146520616183,2.595109276910613,0.1580773052645981,0.1492797456034379,0.153678525434018,6.5245366,0.1042951254150979,0.1508705363711011,0.1275828308930995,0.5881892276270038,False,POINT (5306277.808445637 -1801077.243495589),BEMARIVO,45.774011568146285,45.774011568146285,45.52111883617181,46.49510000000013,False,False,0.3310913880252005,-1.8797718936980343e-10
401.0,8920.138888888889,1.0274850201856056,324.0,153602,2,3,6515.49269077965,1989.000679298471,0.0012220295293643,37.0,141.33,104.33,60.483470456245335,23.483470456245325,104.33,0.0391611776447247,0.4670000000067888,-0.0006851297405083,0.4670000000067888,-2.738243860828737e-06,0.0155666666671192,2.7382438621786197e-06,0.0252777777782159,40079.99999999933,19981.215999999666,20982.44025806416,25487.94941935441,,,43.5,48.06097273118325,38.96,,,18192000141,18192000140301,704.503,3856.039868458207,4.628011,5506.733419354743,,0.0020199654252965,,1.6529595862936015,,1.6529595862936015,0.1791364171377445,,0.1791364171377445,4.628011,1.966497644708115,,1.966497644708115,3.2505411339655277,True,POINT (5307042.700845703 -1801724.1351569204),BEMARIVO,,,47.23192742216918,48.06097273118325,False,True,3.2505411332440675,-7.21460224895054e-10
347.5,170.88888888888889,1.0415940238141053,324.0,154601,2,2,6514.667432140572,1975.979130889331,0.0012220295293643,30.0,89.17,59.17,48.41543572044867,18.41543572044866,59.17,0.0329130685089269,0.4890000000005041,0.0004260218768051,0.4476666666671278,-1.901469316610526e-06,0.0163000000000336,-2.0743301637935644e-06,0.0191333333333208,34740.00000000059,17832.789504866065,18786.90423408372,19735.7146149431,16593.665781907242,16050.302692895171,45.5,49.84397346771166,47.32857077011397,49.36545524548142,46.99040359052682,18192000141,18192000140351,704.503,3856.039868458207,5.7054944,1902.9251100770343,1782.4868119708935,0.0026511121143808,0.0043710213273813,2.1694337580859746,3.576854095870474,2.8731439269782246,0.2126539982167656,0.0,0.1063269991083828,5.7054944,0.440873747522685,0.4162744695629888,0.4285741085428369,0.2510953218443119,False,POINT (5307729.632552541 -1802448.370957812),BEMARIVO,49.218723723914195,49.218723723914195,47.86138446104096,47.86138446104096,False,False,1.2313550972199585,-3.180228302923638e-10
317.0,2442.96,1.0088610011696946,324.0,155590,2,2,6513.812699978669,1972.919010472628,0.0012220295293643,36.72,97.98,61.260000000000005,55.18614001892147,18.466140018921475,61.260000000000005,0.0342225378788015,0.5430000000023211,-0.0009826388888713,0.4040000000017393,1.021590311349284e-06,0.0181000000001547,-1.0215903101300444e-06,0.013222222222336,31680.000000000284,15991.382709677564,16848.718451613055,24234.99561290344,,,46.5,50.0,42.763353806449935,,,18192000141,18192000140401,704.503,3856.039868458207,5.7054944,8243.612903225876,,0.0009797420316821,,0.8017335163675149,,0.8017335163675149,0.0277181128534935,,0.0277181128534935,5.7054944,1.2683644371905904,,1.2683644371905904,1.0168902804019888,True,POINT (5308624.301599194 -1802915.3349036623),BEMARIVO,49.850149958269206,49.850149958269206,49.841854462335824,50.0,False,True,1.016890280264316,-1.3767276207943266e-10
