width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,single_side_measurement,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,is_reflected,partial_data_flag,lambda,lambda_diff
121.0,693.138888888889,1.2912059908104003,121.0,245095,1,2,6821.16367667118,3468.1162625198726,0.0004887514164465,39.5,55.61,16.11,47.10264851485149,7.602648514851484,16.11,0.0077816377171235,0.2966666666664148,-5.95533498761208e-05,0.2966666666664148,3.869541182138435e-07,0.009888888888872,3.869541182557408e-07,0.009888888888872,12089.99999999994,6027.26799999997,6178.27599999997,6429.955999999968,5926.595999999971,5700.083999999971,39.5,48.03885866665762,46.02004400000006,42.6320680000578,45.96,61302000121,61302000120301,432.189,2267.8032999967577,7.900416,402.6879999999983,327.1839999999993,0.008021355128084122,-0.014692078058778847,16.41193223828163,30.0604306491807,23.236181443731162,0.6843678442502038,0.0,0.3421839221251019,7.900416,0.25553270443702647,0.01,0.13276635221851324,-1.9251447023096977,false,POINT (-8059649.8930188585 938199.7700634905),VENEZ_2023,,,42.6320680000578,42.6320680000578,false,false,3.084983049771693,5.010127752081391
152.0,218.0,1.2912059908104003,152.0,244900,1,1,6822.265591476962,3468.116262519873,0.0004887514164465,39.5,64.92,25.42,47.28228796844182,7.782287968441815,25.42,0.0093069828721957,0.5483333333311557,-0.0005085638998721,0.5483333333311557,2.420242022403406e-07,0.0181444444443003,4.620462040445874e-07,0.0181444444443003,15179.999999999962,7587.071438384996,7501.493163221625,7368.3714018563805,7710.684502509866,8052.9976031633505,39.5,46.16109752720992,45.8683714018563,46.52429581241793,44.86,61302000121,61302000120291,432.189,2267.8032999967577,7.2714586,218.70003652861575,465.9261647783542,0.002198935171474584,0.004861910935862053,4.499087056283315,9.947615029355626,7.223351042819471,0.2734953662458635,0.3234438435992262,0.2984696049225448,7.2714586,0.04025686474425053,0.22888060071165545,0.134568732727953,0.9720372001106318,false,POINT (-8059452.398256591 938277.3287306875),VENEZ_2023,44.085299943570945,44.085299943570945,44.17238729426128,46.16109752720992,false,false,0.972037195881354,-4.229277816847343e-09
153.5,20.333333333333332,1.5415016470294576,153.5,244680,1,1,6823.210089881919,3058.3923655179956,0.0004887514164465,39.5,66.99,27.489999999999995,47.111328125,7.611328125,27.489999999999995,0.0133515981735127,0.3389999999986074,-0.0008440965427232,0.2686666666666016,-1.590413943489723e-06,0.0090444444443601,-1.808278866988137e-06,0.0112999999999571,15330.000000000116,7691.16342120297,7586.198532251183,7266.532734079832,7839.068491998671,8177.818815433983,39.5,46.29719119350757,45.83,47.550703201338685,44.92654355369806,61302000121,61302000120281,432.189,2267.8032999967577,7.3987193,424.63068712313816,486.6553942310129,0.001461498836342969,0.007746589326563823,2.990270282936251,15.84975319946062,9.420011741198437,0.3007879741949536,0.4702108103648719,0.3854993922799127,7.3987193,0.06314487339823449,0.354677551781242,0.20891121258973824,1.967946081327815,false,POINT (-8059255.259430709 938300.8515198489),VENEZ_2023,44.085299943570945,44.085299943570945,44.07174540362347,46.29719119350757,false,false,1.9679460754633369,-5.864478014316887e-09
127.0,198.77551020408163,2.7929799281247436,127.0,244499,1,1,6824.312004687701,1009.7728805086106,0.0004887514164465,39.5,63.3,23.799999999999997,47.00485849056603,7.504858490566036,23.799999999999997,0.0166753349093761,0.2859999999992716,-0.0008550039401107,0.2676666666670217,1.053185886196964e-07,0.0091888888888407,-2.1063717756522613e-07,0.0095333333333217,12689.99999999998,6457.734620603528,6578.718947263258,7057.156966326733,6353.248156670126,5726.3293730697105,39.5,46.296061053402426,43.49192827721127,48.01023095225872,46.4524470846202,61302000121,61302000120271,432.189,2267.8032999967577,8.441997,599.4223457232047,731.4052475338176,0.0058610157608693534,0.0024848256359576533,11.99181335060318,5.084027487886879,8.53792041924503,0.2732923294180293,0.4763449837670296,0.3748186565925295,8.441997,0.33216462599917446,0.18452788690146738,0.25834625645032094,2.205739782467905,false,POINT (-8059058.477270706 938270.3385163745),VENEZ_2023,44.04151437513186,44.04151437513186,43.98892802833241,46.296061053402426,false,false,2.205739778182708,-4.285197086062453e-09
121.0,544.8055555555555,2.7929799281247436,121.0,244286,1,1,6825.256503092657,1009.7728805086105,0.0004887514164465,39.5,62.48,22.979999999999997,46.46722772277228,6.967227722772278,22.979999999999997,0.0129528535980186,0.3809999999988565,-0.0002613730355769,0.3809999999988565,1.934770596436365e-07,0.0102777777776854,6.357103371586988e-07,0.015122222222162,12089.999999999856,6153.1079999999265,6354.451999999924,6656.46799999992,5951.763999999929,4945.043999999941,39.5,45.90109600000004,44.88001466666702,48.00768799999656,45.98,61302000121,61302000120261,432.189,2267.8032999967577,7.900416,503.3599999999933,1208.0639999999858,0.003380884886734954,0.0020141528905578874,6.917391485667509,4.12101698896736,5.519204237317434,0.2543724724229864,0.5210156466553971,0.3876940595391918,7.900416,0.12924399592793787,0.2566558520458373,0.1929499239868876,1.0649300406630955,false,POINT (-8058861.3569647735 938291.0995927752),VENEZ_2023,42.713265755341254,42.713265755341254,43.89144764890992,45.90109600000004,false,false,1.064930038058507,-2.6045885448411354e-09
84.0,177.84,2.7929799281247436,84.0,244084,1,1,6826.043585096788,1009.7728805086105,0.0004887514164465,39.5,56.38,16.880000000000003,45.82740213523132,6.327402135231317,16.880000000000003,0.0106095238095268,0.3029999999995316,0.0003119047619165,0.3029999999995316,1.592990826187351e-07,0.0100999999999687,-1.5929908506678094e-07,0.0100999999999687,8400.000000000042,4275.112258064537,4065.274838709697,2596.4129032258197,4484.949677419377,5027.02967741938,39.5,45.62857290322906,44.3717032258068,45.95,44.68432344086021,61302000121,61302000120251,432.189,2267.8032999967577,10.205635,1678.6993548387172,751.9174193548433,0.0008556758441374871,0.0023348519716737954,1.7507383412998285,4.7771768901448795,3.263957615722354,0.1792729642678533,0.2107680252582708,0.195020494763062,10.205635,0.12315448058080325,0.12401742362330138,0.12358595210205231,0.4033793101780045,false,POINT (-8058718.055926764 938422.328085622),VENEZ_2023,42.61758002230487,42.61758002230487,43.79897846454331,45.62857290322906,false,false,0.4033793095597917,-6.182128142739884e-10
63.0,47.6326530612245,2.7929799281247436,63.0,243909,1,1,6827.14549990257,1009.7728805086106,0.0004887514164465,39.5,50.22,10.72,44.73184834123224,5.231848341232227,10.72,0.0090380952380957,0.2719999999998391,0.0011174603174614,0.2449999999998515,5.316321106716459e-08,0.0089999999999893,-5.3163210985782574e-08,0.0090666666666676,6300.000000000125,3062.070967741995,2760.429677419409,1055.5006451613108,,,39.5,44.96914064516128,42.25916774193545,,,61302000121,61302000120241,432.189,2267.8032999967577,9.646822,2006.570322580684,,0.0015894930817425916,,3.2521503329833967,,3.2521503329833967,0.1296063642873671,,0.1296063642873671,9.646822,0.28091872154641523,,0.28091872154641523,0.9135899143542968,true,POINT (-8058714.24886875 938605.3322860018),VENEZ_2023,42.60802031089465,42.60802031089465,43.718851118813895,44.96914064516128,false,true,0.9135899138184443,-5.358524735044057e-10
63.0,4.138888888888889,2.7929799281247436,63.0,243503,1,1,6828.877080311656,1009.7728805086105,0.0004887514164465,39.0,64.4,25.40000000000001,44.79990476190476,5.799904761904762,25.40000000000001,0.0199649122807039,0.3456666666678403,-0.0017958532695463,0.2970000000010085,-2.0726495726371117e-05,0.0115222222223004,-2.0726495727371053e-05,0.0115222222222033,6269.999999999929,3674.0042580644754,3778.423354838668,4117.785419354792,,,39.5,47.58945987096763,46.17892709677396,,,61302000121,61302000120221,432.189,2267.8032999967577,9.646822,443.7811612903165,,0.0041564244136964405,,8.504168527870474,,8.504168527870474,0.4205068523158993,,0.4205068523158993,9.646822,0.14621735263630542,,0.14621735263630542,1.243457012182309,true,POINT (-8059009.317620622 938831.0118596589),VENEZ_2023,44.28564799865439,44.28564799865439,43.53290511689586,47.58945987096763,false,true,1.2434570085182075,-3.664101466682723e-09
128.0,368.8571428571428,2.7929799281247436,128.0,243316,1,1,6829.978995117439,1009.7728805086106,0.0004887514164465,39.5,67.57,28.069999999999993,46.5696018735363,7.069601873536299,28.069999999999993,0.017579029733958,0.5536666666673045,0.0006964006259694,0.4923333333319603,1.3071895411904536e-07,0.0156444444443542,3.9215686262834067e-07,0.0185888888889294,12779.99999999996,6923.510439492174,6793.91446250154,6347.528319533798,7002.70798098645,7089.1052989802065,39.5,46.91,44.68854100991446,47.08667230421846,46.66214039864021,61302000121,61302000120211,432.189,2267.8032999967577,8.381973,575.9821199583757,165.59485948803285,0.004976541095877008,0.004913716195394063,10.182151761439966,10.053610138093445,10.117880949766706,0.4131192351257944,0.4341968864399258,0.4236580607828601,8.381973,0.265028172971392,0.05064820723930378,0.1578381901053479,1.596988027796122,false,POINT (-8059206.356124074 938823.0331518966),VENEZ_2023,44.28564799865439,44.28564799865439,43.447245725394936,46.91,false,false,1.5969880168125552,-1.0983566722799765e-08
143.0,151.13888888888889,3.247669224377794,143.0,243101,1,1,6830.923493522395,948.4375386508236,0.0004887514164465,39.5,63.0,23.5,46.69792452830189,7.197924528301887,23.5,0.0146820728291255,0.2633333333324232,0.0007913165266084,0.2349999999998289,6.035087718881054e-06,0.0084222222221616,6.035087719312555e-06,0.0087777777777748,14279.999999999904,6613.697548387051,6524.516645161245,4235.540129032229,,,39.5,45.99,43.15292696774186,,,61302000121,61302000120201,432.189,2267.8032999967577,6.7637377,2378.157419354822,,0.0012394504753664235,,2.5359527024554356,,2.5359527024554356,0.390496904809856,,0.390496904809856,6.7637377,0.419453438038873,,0.419453438038873,1.0637140802136154,true,POINT (-8059403.567315731 938788.9073260656),VENEZ_2023,,,43.34878136320427,45.99,false,true,1.0637140797489038,-4.647116025324749e-10
